Year,CA,CAQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2019,S12000005,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000005,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000005,,75plus years,,Males,,Subarachnoid Haemorrhage,,c,,c,61.95786864931846
2019,S12000005,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000006,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000006,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000006,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000006,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,8.241770270000327
2019,S12000006,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000006,,65-74 years,,Females,,Subarachnoid Haemorrhage,,c,,c,9.628851540616246
2019,S12000006,,75plus years,,Males,,Subarachnoid Haemorrhage,,c,,c,13.10272536687631
2019,S12000006,,75plus years,,Females,,Subarachnoid Haemorrhage,,c,,c,19.94951269422494
2019,S12000008,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000008,,0-44 years,,Females,,Subarachnoid Haemorrhage,,c,,c,7.386303682599979
2019,S12000008,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000008,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000008,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000008,,65-74 years,,Females,,Subarachnoid Haemorrhage,,c,,c,13.118194936376756
2019,S12000008,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000008,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000010,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000010,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000010,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000010,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,12.228738554665007
2019,S12000010,,65-74 years,,Males,,Subarachnoid Haemorrhage,,c,,c,18.39218833600856
2019,S12000010,,65-74 years,,Females,,Subarachnoid Haemorrhage,,c,,c,15.571958018001183
2019,S12000010,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000010,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000011,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000011,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000011,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000011,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000011,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000011,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000011,,75plus years,,Males,,Subarachnoid Haemorrhage,,c,,c,29.78850163836759
2019,S12000011,,75plus years,,Females,,Subarachnoid Haemorrhage,,c,,c,16.865681710854755
2019,S12000013,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000013,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000013,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000013,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,24.503798088703743
2019,S12000013,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000013,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000013,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000013,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000014,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000014,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000014,,45-64 years,,Males,,Subarachnoid Haemorrhage,,c,,c,4.259812020580977
2019,S12000014,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,12.2703081801475
2019,S12000014,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000014,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000014,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000014,,75plus years,,Females,,Subarachnoid Haemorrhage,,c,,c,25.78641021634364
2019,S12000017,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000017,,0-44 years,,Females,,Subarachnoid Haemorrhage,,c,,c,1.9167474438803729
2019,S12000017,,45-64 years,,Males,,Subarachnoid Haemorrhage,,c,,c,2.958348565306601
2019,S12000017,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,2.649369229342647
2019,S12000017,,65-74 years,,Males,,Subarachnoid Haemorrhage,,c,,c,6.815378219414287
2019,S12000017,,65-74 years,,Females,,Subarachnoid Haemorrhage,,c,,c,19.8039961519007
2019,S12000017,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000017,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000018,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000018,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000018,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000018,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,7.802036331482516
2019,S12000018,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000018,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000018,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000018,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000019,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000019,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000019,,45-64 years,,Males,,Subarachnoid Haemorrhage,,c,,c,8.305762815099877
2019,S12000019,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000019,,65-74 years,,Males,,Subarachnoid Haemorrhage,,c,,c,21.284417871171225
2019,S12000019,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000019,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000019,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000020,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000020,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000020,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000020,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000020,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000020,,65-74 years,,Females,,Subarachnoid Haemorrhage,,c,,c,17.530439217186206
2019,S12000020,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000020,,75plus years,,Females,,Subarachnoid Haemorrhage,,c,,c,20.846362309776943
2019,S12000021,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000021,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000021,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000021,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,4.724574197750428
2019,S12000021,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000021,,65-74 years,,Females,,Subarachnoid Haemorrhage,,c,,c,22.01294302866095
2019,S12000021,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000021,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000023,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000023,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000023,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000023,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,29.130999865549235
2019,S12000023,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000023,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000023,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000023,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000026,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000026,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000026,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000026,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000026,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000026,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000026,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000026,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000027,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000027,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000027,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000027,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000027,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000027,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000027,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000027,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000028,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000028,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000028,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000028,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,5.864807801870036
2019,S12000028,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000028,,65-74 years,,Females,,Subarachnoid Haemorrhage,,c,,c,25.304807913503563
2019,S12000028,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000028,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000029,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000029,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000029,,45-64 years,,Males,,Subarachnoid Haemorrhage,,c,,c,6.801122817343148
2019,S12000029,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000029,,65-74 years,,Males,,Subarachnoid Haemorrhage,,c,,c,11.984023931666654
2019,S12000029,,65-74 years,,Females,,Subarachnoid Haemorrhage,,c,,c,16.26569269670398
2019,S12000029,,75plus years,,Males,,Subarachnoid Haemorrhage,,c,,c,7.959248646927729
2019,S12000029,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000030,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000030,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000030,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000030,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,7.867098482961176
2019,S12000030,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000030,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000030,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000030,,75plus years,,Females,,Subarachnoid Haemorrhage,,c,,c,20.128824476650564
2019,S12000033,,0-44 years,,Males,,Subarachnoid Haemorrhage,,c,,c,1.735104131035064
2019,S12000033,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000033,,45-64 years,,Males,,Subarachnoid Haemorrhage,,c,,c,3.692353136653989
2019,S12000033,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,7.55349060779849
2019,S12000033,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000033,,65-74 years,,Females,,Subarachnoid Haemorrhage,,c,,c,10.050067609545737
2019,S12000033,,75plus years,,Males,,Subarachnoid Haemorrhage,,c,,c,13.670166229221348
2019,S12000033,,75plus years,,Females,,Subarachnoid Haemorrhage,,c,,c,9.068814161860194
2019,S12000034,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000034,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000034,,45-64 years,,Males,,Subarachnoid Haemorrhage,,c,,c,2.660666230824198
2019,S12000034,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,2.704247987266855
2019,S12000034,,65-74 years,,Males,,Subarachnoid Haemorrhage,,c,,c,7.02440021200917
2019,S12000034,,65-74 years,,Females,,Subarachnoid Haemorrhage,,c,,c,6.738833446668259
2019,S12000034,,75plus years,,Males,,Subarachnoid Haemorrhage,,c,,c,10.128633647320976
2019,S12000034,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000035,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000035,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000035,,45-64 years,,Males,,Subarachnoid Haemorrhage,,c,,c,8.080481596703164
2019,S12000035,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,13.507263372236066
2019,S12000035,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000035,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000035,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000035,,75plus years,,Females,,Subarachnoid Haemorrhage,,c,,c,15.84585155606262
2019,S12000036,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000036,,0-44 years,,Females,,Subarachnoid Haemorrhage,,c,,c,1.5615205641104573
2019,S12000036,,45-64 years,,Males,,Subarachnoid Haemorrhage,,c,,c,3.4058871410546434
2019,S12000036,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,6.749089927405103
2019,S12000036,,65-74 years,,Males,,Subarachnoid Haemorrhage,,c,,c,9.83281182250001
2019,S12000036,,65-74 years,,Females,,Subarachnoid Haemorrhage,,c,,c,17.755674285372358
2019,S12000036,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000036,,75plus years,,Females,,Subarachnoid Haemorrhage,,c,,c,19.749870892899448
2019,S12000038,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000038,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000038,,45-64 years,,Males,,Subarachnoid Haemorrhage,,c,,c,12.623236301780713
2019,S12000038,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,3.463960159129001
2019,S12000038,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000038,,65-74 years,,Females,,Subarachnoid Haemorrhage,,c,,c,9.820385155505798
2019,S12000038,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000038,,75plus years,,Females,,Subarachnoid Haemorrhage,,c,,c,9.770586626021029
2019,S12000039,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000039,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000039,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000039,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000039,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000039,,65-74 years,,Females,,Subarachnoid Haemorrhage,,c,,c,19.866102469356537
2019,S12000039,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000039,,75plus years,,Females,,Subarachnoid Haemorrhage,,c,,c,41.182769129396256
2019,S12000040,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000040,,0-44 years,,Females,,Subarachnoid Haemorrhage,,c,,c,2.006650613461759
2019,S12000040,,45-64 years,,Males,,Subarachnoid Haemorrhage,,c,,c,3.8046070865196926
2019,S12000040,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,3.569607343192249
2019,S12000040,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000040,,65-74 years,,Females,,Subarachnoid Haemorrhage,,c,,c,21.06105600134791
2019,S12000040,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000040,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000041,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000041,,0-44 years,,Females,,Subarachnoid Haemorrhage,,c,,c,3.9775891264077825
2019,S12000041,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000041,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000041,,65-74 years,,Males,,Subarachnoid Haemorrhage,,c,,c,14.084687383961384
2019,S12000041,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000041,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000041,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000042,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000042,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000042,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000042,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,5.185870232240555
2019,S12000042,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000042,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000042,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000042,,75plus years,,Females,,Subarachnoid Haemorrhage,,c,,c,10.759629868732516
2019,S12000045,,0-44 years,,Males,,Subarachnoid Haemorrhage,,c,,c,4.4823523385072495
2019,S12000045,,0-44 years,,Females,,Subarachnoid Haemorrhage,,c,,c,3.984925595746376
2019,S12000045,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000045,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000045,,65-74 years,,Males,,Subarachnoid Haemorrhage,,c,,c,16.47717910693689
2019,S12000045,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000045,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000045,,75plus years,,Females,,Subarachnoid Haemorrhage,,c,,c,25.60163850486431
2019,S12000047,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000047,,0-44 years,,Females,,Subarachnoid Haemorrhage,,c,,c,1.134315975058012
2019,S12000047,,45-64 years,,Males,,Subarachnoid Haemorrhage,,c,,c,1.9363065781866764
2019,S12000047,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,8.895603417945681
2019,S12000047,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000047,,65-74 years,,Females,,Subarachnoid Haemorrhage,,c,,c,21.965887700354266
2019,S12000047,,75plus years,,Males,,Subarachnoid Haemorrhage,,c,,c,6.307397315571702
2019,S12000047,,75plus years,,Females,,Subarachnoid Haemorrhage,,c,,c,15.497680643243168
2019,S12000048,,0-44 years,,Males,,Subarachnoid Haemorrhage,,c,,c,2.887074156561907
2019,S12000048,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000048,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000048,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,4.1921555096209975
2019,S12000048,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000048,,65-74 years,,Females,,Subarachnoid Haemorrhage,,c,,c,9.90824960862414
2019,S12000048,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000048,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000049,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000049,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000049,,45-64 years,,Males,,Subarachnoid Haemorrhage,,c,,c,1.4472041824200872
2019,S12000049,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,7.765696058313352
2019,S12000049,,65-74 years,,Males,,Subarachnoid Haemorrhage,,c,,c,4.768103296189809
2019,S12000049,,65-74 years,,Females,,Subarachnoid Haemorrhage,,c,,c,8.217732804482553
2019,S12000049,,75plus years,,Males,,Subarachnoid Haemorrhage,,c,,c,7.101264024996449
2019,S12000049,,75plus years,,Females,,Subarachnoid Haemorrhage,,c,,c,8.754880899096893
2019,S12000050,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000050,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000050,,45-64 years,,Males,,Subarachnoid Haemorrhage,,c,,c,2.040721132541922
2019,S12000050,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,5.969461004196977
2019,S12000050,,65-74 years,,Males,,Subarachnoid Haemorrhage,,c,,c,6.418526434701121
2019,S12000050,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000050,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S12000050,,75plus years,,Females,,Subarachnoid Haemorrhage,,c,,c,25.551195885936977
2020,S92000003,d,0-44 years,,Males,,Subarachnoid Haemorrhage,5,,0.340917381399957,,0.38299387017852504
2020,S92000003,d,0-44 years,,Females,,Subarachnoid Haemorrhage,8,,0.552356872251593,,0.5399772687032772
2020,S92000003,d,45-64 years,,Males,,Subarachnoid Haemorrhage,38,,5.25747807078226,,5.162995901232937
2020,S92000003,d,45-64 years,,Females,,Subarachnoid Haemorrhage,41,,5.30971159200694,,5.227609181037718
2020,S92000003,d,65-74 years,,Males,,Subarachnoid Haemorrhage,9,,3.20925406238077,,3.201560416957987
2020,S92000003,d,65-74 years,,Females,,Subarachnoid Haemorrhage,26,,8.50162184786021,,8.478601207531186
2020,S92000003,d,75plus years,,Males,,Subarachnoid Haemorrhage,11,,5.63057298758203,,5.943206209755404
2020,S92000003,d,75plus years,,Females,,Subarachnoid Haemorrhage,30,,10.9307536754659,,11.056261502701206
2020,S12000005,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S12000005,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S12000005,,45-64 years,,Males,,Subarachnoid Haemorrhage,,c,,c,12.847808530944864
2020,S12000005,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,11.843699607335806
2020,S12000005,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S12000005,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S12000005,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S12000005,,75plus years,,Females,,Subarachnoid Haemorrhage,,c,,c,37.53753753753754
2020,S12000006,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S12000006,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S12000006,,45-64 years,,Males,,Subarachnoid Haemorrhage,,c,,c,9.028061270727518
2020,S12000006,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,15.27035592904863
2020,S12000006,,65-74 years,,Males,,Subarachnoid Haemorrhage,,c,,c,9.98493183014723
2020,S12000006,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S12000006,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S12000006,,75plus years,,Females,,Subarachnoid Haemorrhage,,c,,c,10.673497705197994
2020,S12000008,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S12000008,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
